"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","576",0.86832,0.963423410672884,0.633192830481122,1.36739585197843,0.295431963407709,0.34089596494806,0.750696943789297,0.833333333333333,1.01036115594837,1.34602333401851,0.249373223767251
