"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","893",0.825,1.06333389678264,0.554442303237486,1.36739585197843,0.222365714182806,0.442934776550442,0.676074213689051,0.84,0.962807476791245,1.34602333401851,0.284702239212443
