"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","44",0.83666,1.05945986179557,0.543141410549792,1.36739585197843,0.225198862302615,0.508860760286788,0.62786141295475,0.853333333333333,0.941018716870249,1.34602333401851,0.3008897445627
