"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","561",0.81334,1.04171895671237,0.574529459369756,1.36739585197843,0.238173089961364,0.476399710419815,0.651600734541843,0.86,0.962408407210823,1.34602333401851,0.284998719645089
