"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","653",0.79251,1.06169661386058,0.530476731553006,1.36739585197843,0.223563087218341,0.479510636079556,0.649325661339566,0.846666666666667,0.980278192856102,1.34602333401851,0.271722734605566
