"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","325",0.8275,1.01175633440022,0.57379544574473,1.36739585197843,0.260085268697901,0.418228696625343,0.694142192971973,0.833333333333333,1.00990474852849,1.34602333401851,0.24971230215345
