"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","544",0.79417,1.04937869071029,0.526999377857618,1.36739585197843,0.232571395333703,0.473112826887398,0.654004488749274,0.833333333333333,0.974326494647127,1.34602333401851,0.276144424823377
