"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","881",0.83749,1.02397850318131,0.57963499586202,1.36739585197843,0.251146987392304,0.472084263786053,0.654756694557019,0.853333333333333,0.957910864418481,1.34602333401851,0.28834007538438
