"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","929",0.87499,0.97998317665898,0.635554402672232,1.36739585197843,0.283321522994908,0.394070729852434,0.711809327721545,0.82,1.00911679679524,1.34602333401851,0.250297694481604
