"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","196",0.84751,0.995428512924093,0.594075965468098,1.36739585197843,0.272026084119059,0.364664663310513,0.7333144876936,0.82,1.01100581742017,1.34602333401851,0.248894285954287
