"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","361",0.75583,1.06955210136077,0.515816876846551,1.36739585197843,0.217818234702645,0.477992689301738,0.650435761809464,0.846666666666667,0.9726552686309,1.34602333401851,0.277386027382552
