"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","192",0.79917,1.09060148293074,0.513536938682863,1.36739585197843,0.202424461539217,0.440365693671383,0.677953027988028,0.846666666666667,0.981064039177341,1.34602333401851,0.271138906449413
