"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","235",0.85834,1.0239238762311,0.575972263178061,1.36739585197843,0.251186937016351,0.472102973680439,0.654743011690892,0.853333333333333,0.957279424813673,1.34602333401851,0.288809190286662
