"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","286",0.85332,0.986903156034792,0.612936905996131,1.36739585197843,0.278260823588953,0.439283854636417,0.678744195398256,0.84,0.978436321875256,1.34602333401851,0.27309111428688
