"","var","rel.inf","run"
"logShelfAreaShallow","logShelfAreaShallow",25.5456712039151,3
"logMang","logMang",14.888643524853,3
"logtotalGearTonnes","logtotalGearTonnes",14.1587130177907,3
"logProteinDiet","logProteinDiet",8.90238553183961,3
"WGI","WGI",7.01875991832584,3
"logGDP","logGDP",5.68835455109565,3
"logCoastPop","logCoastPop",4.85568768655644,3
"logChondCatch","logChondCatch",4.75142660037598,3
"HDI","HDI",3.8543682592384,3
"logEstDis","logEstDis",3.04541459937066,3
"logPprodMean","logPprodMean",2.29418489450042,3
"logFishEffort","logFishEffort",2.08467528071556,3
"SstMean","SstMean",1.65628943946437,3
"speciessmall","speciessmall",0.598689047618654,3
"speciesgreen","speciesgreen",0.387014759636947,3
"specieslarge","specieslarge",0.269721684702698,3
"speciesdwarf","speciesdwarf",0,3
"speciesnarrow","speciesnarrow",0,3
