"","ISO3","occurrence","RunNo","PredValue"
"1","ARE",1,"7",0.43354534805125
"2","BRB",0,"7",0.0864039756729718
"3","CIV",0,"7",0.289317319090786
"4","CIV",0,"7",0.140023206113394
"5","CMR",0,"7",0.390897585051049
"6","GHA",0,"7",0.313169119554436
"7","GIN",0,"7",0.167288580954216
"8","GNQ",0,"7",0.126564555576602
"9","GRD",0,"7",0.0745018375811975
"10","GRD",0,"7",0.0772958800507357
"11","GUY",1,"7",0.301008983413359
"12","HND",1,"7",0.851351456169224
"13","IDN",1,"7",0.638587080216014
"14","IDN",1,"7",0.650087008767785
"15","IND",1,"7",0.544214853667974
"16","LCA",0,"7",0.0789120138986862
"17","MAR",0,"7",0.233912985586486
"18","MOZ",1,"7",0.608695554332116
"19","MYS",0,"7",0.602496585162261
"20","MYS",0,"7",0.579785520416335
"21","PAK",1,"7",0.182686097420698
"22","PAK",1,"7",0.176775630214332
"23","PNG",1,"7",0.875879698439858
"24","TGO",0,"7",0.0884167534253921
"25","VCT",0,"7",0.110711656527302
"26","ARE",1,"11",0.359260122874648
"27","BRB",0,"11",0.0470419713611838
"28","CIV",0,"11",0.200910543085442
"29","CIV",0,"11",0.0905208069793058
"30","CMR",0,"11",0.307905147431041
"31","GHA",0,"11",0.220690809769659
"32","GIN",0,"11",0.104616588854646
"33","GNQ",0,"11",0.0910558635481453
"34","GRD",0,"11",0.0438024863418642
"35","GRD",0,"11",0.0451329956102222
"36","GUY",1,"11",0.215050208867273
"37","HND",1,"11",0.905058398583876
"38","IDN",1,"11",0.654633072901416
"39","IDN",1,"11",0.678205354513651
"40","IND",1,"11",0.550766648454629
"41","LCA",0,"11",0.0437160754100313
"42","MAR",0,"11",0.221402316295605
"43","MOZ",1,"11",0.559171128833652
"44","MYS",0,"11",0.662342716576438
"45","MYS",0,"11",0.637770928484664
"46","PAK",1,"11",0.157259735697408
"47","PAK",1,"11",0.157830903161017
"48","PNG",1,"11",0.925015783670532
"49","TGO",0,"11",0.0549641574829732
"50","VCT",0,"11",0.0612212541566382
"51","ARE",1,"22",0.383454042117776
"52","BRB",0,"22",0.0527742166697223
"53","CIV",0,"22",0.22781494075179
"54","CIV",0,"22",0.105424662866807
"55","CMR",0,"22",0.330823094964318
"56","GHA",0,"22",0.291564024230483
"57","GIN",0,"22",0.121430389590248
"58","GNQ",0,"22",0.0941686530675831
"59","GRD",0,"22",0.0504227928564264
"60","GRD",0,"22",0.0525309495939442
"61","GUY",1,"22",0.214719065547769
"62","HND",1,"22",0.904213569969545
"63","IDN",1,"22",0.65790498837645
"64","IDN",1,"22",0.67917591870042
"65","IND",1,"22",0.544897766884722
"66","LCA",0,"22",0.0514340786695519
"67","MAR",0,"22",0.259822354348724
"68","MOZ",1,"22",0.553581644124764
"69","MYS",0,"22",0.638736014518065
"70","MYS",0,"22",0.611068283724727
"71","PAK",1,"22",0.178107347334653
"72","PAK",1,"22",0.162517546780384
"73","PNG",1,"22",0.911489890756605
"74","TGO",0,"22",0.0583825859269205
"75","VCT",0,"22",0.0728660380799949
"76","ARE",1,"34",0.371325145055685
"77","BRB",0,"34",0.0675322120187828
"78","CIV",0,"34",0.22896910522037
"79","CIV",0,"34",0.112757175781982
"80","CMR",0,"34",0.356660885714733
"81","GHA",0,"34",0.316229244971174
"82","GIN",0,"34",0.134790010755705
"83","GNQ",0,"34",0.120263805113143
"84","GRD",0,"34",0.0631717295556765
"85","GRD",0,"34",0.0656728039517328
"86","GUY",1,"34",0.278182470203328
"87","HND",1,"34",0.877950389503163
"88","IDN",1,"34",0.621411414600131
"89","IDN",1,"34",0.632542904795747
"90","IND",1,"34",0.517044474051835
"91","LCA",0,"34",0.0619851759356887
"92","MAR",0,"34",0.242824627912072
"93","MOZ",1,"34",0.554460056413577
"94","MYS",0,"34",0.678338786620273
"95","MYS",0,"34",0.654009941173269
"96","PAK",1,"34",0.187204702827746
"97","PAK",1,"34",0.168770556213837
"98","PNG",1,"34",0.902238562888399
"99","TGO",0,"34",0.0732117586398927
"100","VCT",0,"34",0.0881323252331539
"101","ARE",1,"43",0.441500012740404
"102","BRB",0,"43",0.067908795819923
"103","CIV",0,"43",0.280303370723735
"104","CIV",0,"43",0.139749091882263
"105","CMR",0,"43",0.354307997710813
"106","GHA",0,"43",0.352653704100409
"107","GIN",0,"43",0.149853482843406
"108","GNQ",0,"43",0.11141160512578
"109","GRD",0,"43",0.0648448951097744
"110","GRD",0,"43",0.0664032422512844
"111","GUY",1,"43",0.295872044713182
"112","HND",1,"43",0.871299359546286
"113","IDN",1,"43",0.643061670939644
"114","IDN",1,"43",0.663203661442794
"115","IND",1,"43",0.513288379601386
"116","LCA",0,"43",0.0642192462345341
"117","MAR",0,"43",0.248994167486165
"118","MOZ",1,"43",0.599453934717969
"119","MYS",0,"43",0.646760530328284
"120","MYS",0,"43",0.624654976212518
"121","PAK",1,"43",0.197624630757766
"122","PAK",1,"43",0.192263716342088
"123","PNG",1,"43",0.894834670176935
"124","TGO",0,"43",0.0771621425232863
"125","VCT",0,"43",0.086550958348605
"126","ARE",1,"53",0.451909245338298
"127","BRB",0,"53",0.115883815805258
"128","CIV",0,"53",0.30239519744492
"129","CIV",0,"53",0.152269188477351
"130","CMR",0,"53",0.418748733532706
"131","GHA",0,"53",0.332484691668546
"132","GIN",0,"53",0.184098753928767
"133","GNQ",0,"53",0.152632856187858
"134","GRD",0,"53",0.111608843196962
"135","GRD",0,"53",0.112226640252676
"136","GUY",1,"53",0.343021720339215
"137","HND",1,"53",0.822032205024508
"138","IDN",1,"53",0.63986930008512
"139","IDN",1,"53",0.652943476895816
"140","IND",1,"53",0.511463224295992
"141","LCA",0,"53",0.111495269055507
"142","MAR",0,"53",0.237478388457671
"143","MOZ",1,"53",0.600240142730014
"144","MYS",0,"53",0.593498337607576
"145","MYS",0,"53",0.576912879411332
"146","PAK",1,"53",0.237975232679226
"147","PAK",1,"53",0.229184567285631
"148","PNG",1,"53",0.84077039416704
"149","TGO",0,"53",0.111137201059506
"150","VCT",0,"53",0.145385657591272
"151","ARE",1,"61",0.404786351027344
"152","BRB",0,"61",0.0536498544219451
"153","CIV",0,"61",0.21799587480684
"154","CIV",0,"61",0.0972918937370309
"155","CMR",0,"61",0.37802530897496
"156","GHA",0,"61",0.304178788740694
"157","GIN",0,"61",0.128633277337405
"158","GNQ",0,"61",0.093335325839211
"159","GRD",0,"61",0.0491208101507704
"160","GRD",0,"61",0.0511649990696397
"161","GUY",1,"61",0.260246487875481
"162","HND",1,"61",0.884671366090274
"163","IDN",1,"61",0.63584674223841
"164","IDN",1,"61",0.654301555288799
"165","IND",1,"61",0.555259114315073
"166","LCA",0,"61",0.0528998457783382
"167","MAR",0,"61",0.232831140077004
"168","MOZ",1,"61",0.561426314492758
"169","MYS",0,"61",0.672482388899826
"170","MYS",0,"61",0.644820769019838
"171","PAK",1,"61",0.16347415106447
"172","PAK",1,"61",0.1521142922663
"173","PNG",1,"61",0.91275429138704
"174","TGO",0,"61",0.058909489354731
"175","VCT",0,"61",0.0782478777090841
"176","ARE",1,"71",0.416857207805722
"177","BRB",0,"71",0.0691428642505803
"178","CIV",0,"71",0.270784466939079
"179","CIV",0,"71",0.130254322092332
"180","CMR",0,"71",0.350367832646823
"181","GHA",0,"71",0.277378099101015
"182","GIN",0,"71",0.147825478402618
"183","GNQ",0,"71",0.117016193690572
"184","GRD",0,"71",0.0639130948024963
"185","GRD",0,"71",0.0666111446054276
"186","GUY",1,"71",0.277953047383366
"187","HND",1,"71",0.879348777454397
"188","IDN",1,"71",0.634218139955572
"189","IDN",1,"71",0.649971194175742
"190","IND",1,"71",0.511961998917637
"191","LCA",0,"71",0.0638906851948692
"192","MAR",0,"71",0.225452888912624
"193","MOZ",1,"71",0.58077420606687
"194","MYS",0,"71",0.627056123024758
"195","MYS",0,"71",0.614859718264168
"196","PAK",1,"71",0.199354150287637
"197","PAK",1,"71",0.190596037480037
"198","PNG",1,"71",0.889547205877369
"199","TGO",0,"71",0.0812477353165698
"200","VCT",0,"71",0.0983405842215739
"201","ARE",1,"81",0.410032803304586
"202","BRB",0,"81",0.0532459556190388
"203","CIV",0,"81",0.197083160674515
"204","CIV",0,"81",0.0951105726288088
"205","CMR",0,"81",0.313087971377432
"206","GHA",0,"81",0.237074736090523
"207","GIN",0,"81",0.115275397886207
"208","GNQ",0,"81",0.0929344022991695
"209","GRD",0,"81",0.0407321268086314
"210","GRD",0,"81",0.0426099275263698
"211","GUY",1,"81",0.200469015678464
"212","HND",1,"81",0.906844618825878
"213","IDN",1,"81",0.622078250110771
"214","IDN",1,"81",0.649751138492502
"215","IND",1,"81",0.540617086792184
"216","LCA",0,"81",0.0444573974414708
"217","MAR",0,"81",0.22931939284566
"218","MOZ",1,"81",0.523036255181269
"219","MYS",0,"81",0.682344181883989
"220","MYS",0,"81",0.669248443167432
"221","PAK",1,"81",0.167890694183166
"222","PAK",1,"81",0.153437962207457
"223","PNG",1,"81",0.923827925225758
"224","TGO",0,"81",0.0514449605768216
"225","VCT",0,"81",0.0746160917852278
"226","ARE",1,"91",0.344233496962023
"227","BRB",0,"91",0.0389388883608888
"228","CIV",0,"91",0.164858772180821
"229","CIV",0,"91",0.0724395836567679
"230","CMR",0,"91",0.300964295975534
"231","GHA",0,"91",0.241162660986689
"232","GIN",0,"91",0.0929113384064159
"233","GNQ",0,"91",0.0748783633772751
"234","GRD",0,"91",0.0393951931740474
"235","GRD",0,"91",0.0417414817926507
"236","GUY",1,"91",0.214827502960563
"237","HND",1,"91",0.928777285489719
"238","IDN",1,"91",0.626202369400512
"239","IDN",1,"91",0.661365892365632
"240","IND",1,"91",0.564550643940242
"241","LCA",0,"91",0.0378615387217052
"242","MAR",0,"91",0.228834733322225
"243","MOZ",1,"91",0.487247352896907
"244","MYS",0,"91",0.658572673297128
"245","MYS",0,"91",0.646168119085791
"246","PAK",1,"91",0.148170122594649
"247","PAK",1,"91",0.128984297219981
"248","PNG",1,"91",0.938333750196791
"249","TGO",0,"91",0.0460482732046114
"250","VCT",0,"91",0.06044128949639
"251","ARE",1,"102",0.428422658676987
"252","BRB",0,"102",0.0825671395064053
"253","CIV",0,"102",0.269471725695971
"254","CIV",0,"102",0.131770126028822
"255","CMR",0,"102",0.403036678030212
"256","GHA",0,"102",0.322513588223008
"257","GIN",0,"102",0.154555422145221
"258","GNQ",0,"102",0.125654257438181
"259","GRD",0,"102",0.0782149576031697
"260","GRD",0,"102",0.0812547842806863
"261","GUY",1,"102",0.279824592326714
"262","HND",1,"102",0.869736833861655
"263","IDN",1,"102",0.645500330600673
"264","IDN",1,"102",0.661953572690555
"265","IND",1,"102",0.499539027551462
"266","LCA",0,"102",0.0779740461390954
"267","MAR",0,"102",0.225645018716169
"268","MOZ",1,"102",0.588544330606698
"269","MYS",0,"102",0.600300131022939
"270","MYS",0,"102",0.5653594456735
"271","PAK",1,"102",0.197203963571005
"272","PAK",1,"102",0.191022377883559
"273","PNG",1,"102",0.875573115107996
"274","TGO",0,"102",0.0884979857488155
"275","VCT",0,"102",0.111928205392564
"276","ARE",1,"111",0.319930007322804
"277","BRB",0,"111",0.0437785247857374
"278","CIV",0,"111",0.165925372251273
"279","CIV",0,"111",0.0756198408917329
"280","CMR",0,"111",0.270663791950855
"281","GHA",0,"111",0.214944735110662
"282","GIN",0,"111",0.107525039641643
"283","GNQ",0,"111",0.085726820702341
"284","GRD",0,"111",0.0403594021341066
"285","GRD",0,"111",0.0435620319581126
"286","GUY",1,"111",0.182394584180782
"287","HND",1,"111",0.905894898704489
"288","IDN",1,"111",0.630677343896457
"289","IDN",1,"111",0.651702046473261
"290","IND",1,"111",0.537498518192776
"291","LCA",0,"111",0.0394626293442316
"292","MAR",0,"111",0.237210655074887
"293","MOZ",1,"111",0.51476194525635
"294","MYS",0,"111",0.659522184171542
"295","MYS",0,"111",0.643621166719405
"296","PAK",1,"111",0.167811995449388
"297","PAK",1,"111",0.147893375932776
"298","PNG",1,"111",0.93685983188419
"299","TGO",0,"111",0.0514663072520368
"300","VCT",0,"111",0.0603063412374298
"301","ARE",1,"121",0.360821216036796
"302","BRB",0,"121",0.0471000131091288
"303","CIV",0,"121",0.178127375882156
"304","CIV",0,"121",0.0863237487169963
"305","CMR",0,"121",0.298699420697516
"306","GHA",0,"121",0.262601504504855
"307","GIN",0,"121",0.100819848152596
"308","GNQ",0,"121",0.0836029585974068
"309","GRD",0,"121",0.0465057936896937
"310","GRD",0,"121",0.0469165355841003
"311","GUY",1,"121",0.24464075807804
"312","HND",1,"121",0.910357463812223
"313","IDN",1,"121",0.633415660694
"314","IDN",1,"121",0.653129856323643
"315","IND",1,"121",0.53253452537781
"316","LCA",0,"121",0.0489531141867016
"317","MAR",0,"121",0.225420432810277
"318","MOZ",1,"121",0.538522485890013
"319","MYS",0,"121",0.648233276775201
"320","MYS",0,"121",0.626378155174272
"321","PAK",1,"121",0.177748124789165
"322","PAK",1,"121",0.158601584849494
"323","PNG",1,"121",0.929153978738587
"324","TGO",0,"121",0.0487773928545842
"325","VCT",0,"121",0.0675625183912649
