"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","126",0.83583,0.978751187647729,0.611504160924113,1.36739585197843,0.284222497653759,0.324472883539582,0.762707424430083,0.82,1.04649203219591,1.34602333401851,0.222530541820816
