"","var","rel.inf","run"
"logShelfAreaShallow","logShelfAreaShallow",24.9140254083124,6
"logMang","logMang",15.0681159948883,6
"logtotalGearTonnes","logtotalGearTonnes",14.2071087471174,6
"logProteinDiet","logProteinDiet",9.27715316026138,6
"WGI","WGI",7.38854311630243,6
"logGDP","logGDP",5.27033764507306,6
"logCoastPop","logCoastPop",4.92003418271277,6
"logChondCatch","logChondCatch",4.3461732802812,6
"HDI","HDI",3.96022464912101,6
"logEstDis","logEstDis",3.20011893978998,6
"logFishEffort","logFishEffort",2.31741110085224,6
"logPprodMean","logPprodMean",2.13902714246906,6
"SstMean","SstMean",1.6399912869795,6
"speciessmall","speciessmall",0.620951789401761,6
"speciesgreen","speciesgreen",0.49278225752235,6
"specieslarge","specieslarge",0.238001298915166,6
"speciesdwarf","speciesdwarf",0,6
"speciesnarrow","speciesnarrow",0,6
