"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","670",0.82251,1.00050699132578,0.595681759943473,1.36739585197843,0.268312105906867,0.442088963475882,0.676692771273043,0.84,1.00002769550005,1.34602333401851,0.257050252974073
