"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","730",0.82668,1.04805566644801,0.556598040396557,1.36739585197843,0.233538945630398,0.544266215660268,0.601968797204707,0.866666666666667,0.947283676877313,1.34602333401851,0.296235323016856
