"","var","rel.inf","run"
"logShelfAreaShallow","logShelfAreaShallow",23.7283920176014,8
"logMang","logMang",14.353417801078,8
"logtotalGearTonnes","logtotalGearTonnes",14.1926851445935,8
"logProteinDiet","logProteinDiet",8.90797690483261,8
"WGI","WGI",7.94093770027346,8
"logGDP","logGDP",6.08230171466211,8
"logCoastPop","logCoastPop",5.68311053188675,8
"logChondCatch","logChondCatch",5.35224323891377,8
"HDI","HDI",3.52783672711135,8
"logEstDis","logEstDis",2.63900517374448,8
"logPprodMean","logPprodMean",2.42796839753251,8
"logFishEffort","logFishEffort",2.22795111243388,8
"SstMean","SstMean",1.57502418661668,8
"speciessmall","speciessmall",0.68267191636858,8
"speciesgreen","speciesgreen",0.443842849683405,8
"specieslarge","specieslarge",0.234634582667643,8
"speciesdwarf","speciesdwarf",0,8
"speciesnarrow","speciesnarrow",0,8
