"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","410",0.81751,1.04264082862438,0.554000744681668,1.36739585197843,0.237498909247218,0.413485326590241,0.697611100697734,0.833333333333333,0.995351275064099,1.34602333401851,0.260524502132881
