"","var","rel.inf","run"
"logShelfAreaShallow","logShelfAreaShallow",23.714840323815,2
"logMang","logMang",14.6896646798684,2
"logtotalGearTonnes","logtotalGearTonnes",14.5162202093726,2
"logProteinDiet","logProteinDiet",10.0542790187573,2
"WGI","WGI",7.15202371050027,2
"logGDP","logGDP",5.7970618324558,2
"logCoastPop","logCoastPop",4.74955118002663,2
"logChondCatch","logChondCatch",4.73649258363459,2
"HDI","HDI",3.88335560401777,2
"logEstDis","logEstDis",3.21465506687553,2
"logPprodMean","logPprodMean",2.50261352277938,2
"logFishEffort","logFishEffort",1.88868547678207,2
"SstMean","SstMean",1.83290470741955,2
"speciessmall","speciessmall",0.657127679703996,2
"speciesgreen","speciesgreen",0.36249294257432,2
"specieslarge","specieslarge",0.248031461416874,2
"speciesdwarf","speciesdwarf",0,2
"speciesnarrow","speciesnarrow",0,2
