"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","706",0.76333,1.09975357193349,0.508043741561304,1.36739585197843,0.195731382143439,0.470458598752271,0.655945571231927,0.82,0.994984329795005,1.34602333401851,0.260797116477537
