"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","2",0.84585,1.08426994449765,0.555883636582809,1.36739585197843,0.207054824008083,0.411929373896635,0.69874899554461,0.84,0.970697065246215,1.34602333401851,0.278840833800238
