"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","659",0.83667,1.03891381278922,0.552691488842367,1.36739585197843,0.24022453974388,0.41235854681258,0.698435134042599,0.846666666666667,0.990862548332919,1.34602333401851,0.26385930816316
