"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","575",0.84249,1.0469370462611,0.561582231159962,1.36739585197843,0.234357011726834,0.364198504070137,0.733655397927971,0.826666666666667,1.02226728750484,1.34602333401851,0.240527811317435
