"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","937",0.8325,1.03521676618323,0.592959856906812,1.36739585197843,0.242928253230094,0.365791168307336,0.732490655300667,0.833333333333333,1.00963969087934,1.34602333401851,0.249909221213063
