"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","883",0.84417,0.994776897438538,0.586319155610212,1.36739585197843,0.272502621681032,0.389345326018,0.715265096457129,0.84,0.991526410135639,1.34602333401851,0.263366105864253
