"","ISO3","Prediction","RunNo"
"1","BHS",0.746824446052772,"2"
"2","CUB",0.906091180703978,"2"
"3","DOM",0.279655437049445,"2"
"4","HTI",0.187359516479741,"2"
"5","JAM",0.0453458013151463,"2"
"6","MEX",0.826135556500361,"2"
"7","BRN",0.0543063904689863,"2"
"8","CHN",0.161583547501518,"2"
"9","KEN",0.415025841802626,"2"
"10","MMR",0.570597294948045,"2"
"11","LKA",0.832839550043868,"2"
"12","TWN",0.144488168871468,"2"
"13","TZA",0.899529025009599,"2"
"14","TLS",0.147094851850622,"2"
"15","VNM",0.310496125985216,"2"
"16","SLV",0.14985472226637,"2"
"17","KHM",0.105834861382338,"2"
"18","CHN",0.1632568227095,"2"
"19","JPN",0.173737275262535,"2"
"20","KOR",0.271455153354345,"2"
"21","OMN",0.146089448082546,"2"
"22","SGP",0.117473242369927,"2"
"23","SOM",0.704546651089555,"2"
"24","TWN",0.13615236613945,"2"
"25","THA",0.192625957953244,"2"
"26","TLS",0.159079682118126,"2"
"27","YEM",0.635499807870139,"2"
"28","BGD",0.729451800560908,"2"
"29","BRN",0.163559967483674,"2"
"30","KHM",0.156895075942194,"2"
"31","CHN",0.176991351783938,"2"
"32","DJI",0.14596422261243,"2"
"33","EGY",0.21802306678034,"2"
"34","IND",0.588482896091574,"2"
"35","IRN",0.388820218965642,"2"
"36","IRQ",0.189447423131249,"2"
"37","KWT",0.646236642020477,"2"
"38","MDG",0.875449622401809,"2"
"39","MMR",0.6495705393576,"2"
"40","SGP",0.137419092074079,"2"
"41","SOM",0.710985533331856,"2"
"42","LKA",0.825932844539605,"2"
"43","TWN",0.139913611854031,"2"
"44","TZA",0.889013883154209,"2"
"45","TLS",0.770149657326039,"2"
"46","VNM",0.320410625113518,"2"
"47","YEM",0.64488320936322,"2"
"48","SLB",0.785933341597846,"2"
"49","BRA",0.819362354553053,"2"
"50","COL",0.86909694956222,"2"
"51","CRI",0.615896939625367,"2"
"52","DOM",0.282199439731467,"2"
"53","GUF",0.717992528615047,"2"
"54","GIN",0.134075317912418,"2"
"55","GUY",0.247714428738356,"2"
"56","HTI",0.17804017616464,"2"
"57","PAN",0.851236738196447,"2"
"58","SUR",0.745624901304157,"2"
"59","VEN",0.372624138123736,"2"
"60","BHS",0.722289293501161,"17"
"61","CUB",0.891914099389786,"17"
"62","DOM",0.292437891048535,"17"
"63","HTI",0.190927273370487,"17"
"64","JAM",0.0600990647250493,"17"
"65","MEX",0.797085314309086,"17"
"66","BRN",0.0747296820333809,"17"
"67","CHN",0.17903539769084,"17"
"68","KEN",0.398933748304206,"17"
"69","MMR",0.525193127632379,"17"
"70","LKA",0.800065833607634,"17"
"71","TWN",0.163664944084799,"17"
"72","TZA",0.880741482682105,"17"
"73","TLS",0.15318391301531,"17"
"74","VNM",0.300751713061772,"17"
"75","SLV",0.17617080226108,"17"
"76","KHM",0.122341034196224,"17"
"77","CHN",0.178312938366186,"17"
"78","JPN",0.184621169411804,"17"
"79","KOR",0.271650097984839,"17"
"80","OMN",0.165367731433861,"17"
"81","SGP",0.132549647128857,"17"
"82","SOM",0.693448594000512,"17"
"83","TWN",0.154427750147637,"17"
"84","THA",0.197627573008515,"17"
"85","TLS",0.168868839190933,"17"
"86","YEM",0.597179403279889,"17"
"87","BGD",0.66855764505282,"17"
"88","BRN",0.180908422229434,"17"
"89","KHM",0.167030102663421,"17"
"90","CHN",0.192439327344447,"17"
"91","DJI",0.149024036637717,"17"
"92","EGY",0.288185542014433,"17"
"93","IND",0.555768330259766,"17"
"94","IRN",0.383628075235131,"17"
"95","IRQ",0.190847964716576,"17"
"96","KWT",0.651850429249107,"17"
"97","MDG",0.866581279246783,"17"
"98","MMR",0.6096183179829,"17"
"99","SGP",0.14556441016191,"17"
"100","SOM",0.692649183513668,"17"
"101","LKA",0.786366038361979,"17"
"102","TWN",0.160330649098686,"17"
"103","TZA",0.874928325815331,"17"
"104","TLS",0.71559688842961,"17"
"105","VNM",0.319277265520106,"17"
"106","YEM",0.600109594726651,"17"
"107","SLB",0.754785961036722,"17"
"108","BRA",0.805495093393366,"17"
"109","COL",0.84844149257575,"17"
"110","CRI",0.559110342661653,"17"
"111","DOM",0.30264442827323,"17"
"112","GUF",0.702028559478263,"17"
"113","GIN",0.153313121169905,"17"
"114","GUY",0.296852457354931,"17"
"115","HTI",0.181603106514012,"17"
"116","PAN",0.837677344958662,"17"
"117","SUR",0.719185891519963,"17"
"118","VEN",0.378905542315678,"17"
"119","BHS",0.782487676296306,"27"
"120","CUB",0.93357328488739,"27"
"121","DOM",0.307656982769953,"27"
"122","HTI",0.176522212454194,"27"
"123","JAM",0.0395956833208387,"27"
"124","MEX",0.859984713205148,"27"
"125","BRN",0.0479339965587718,"27"
"126","CHN",0.139053352735098,"27"
"127","KEN",0.407914433555575,"27"
"128","MMR",0.556481491530806,"27"
"129","LKA",0.875346040989511,"27"
"130","TWN",0.102595423389805,"27"
"131","TZA",0.907814321167325,"27"
