"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","885",0.83334,1.02421871039415,0.581921563214549,1.36739585197843,0.250971319744571,0.507567253417799,0.628807376676314,0.846666666666667,0.983076758068024,1.34602333401851,0.269643598872036
