"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","510",0.85666,1.00759377427983,0.614021292537202,1.36739585197843,0.263129420188029,0.416049544427671,0.695735844287003,0.833333333333333,0.990692601809738,1.34602333401851,0.26398556639278
