"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","345",0.82666,1.07106782562707,0.579544761021652,1.36739585197843,0.216709759593472,0.473294569280468,0.65387157742531,0.853333333333333,0.966493751467223,1.34602333401851,0.281963598222488
