"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","48",0.8225,1.03494979502796,0.560589537917886,1.36739585197843,0.243123493807199,0.413589055595416,0.697535241900133,0.846666666666667,0.965070058509675,1.34602333401851,0.283021301251526
