"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","39",0.82582,1.05526163724703,0.542031658464036,1.36739585197843,0.228269095799717,0.470855936545162,0.655654991300508,0.846666666666667,0.969854439451579,1.34602333401851,0.279466845083505
