"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","99",0.79834,1.05111042165215,0.537437705093919,1.36739585197843,0.231304950844088,0.387393582518983,0.716692439896991,0.84,0.982719473028638,1.34602333401851,0.269909036350241
