"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","308",0.825,1.06741085429779,0.54469971428696,1.36739585197843,0.219384165343637,0.47492749441776,0.652677391312393,0.826666666666667,0.990326383429498,1.34602333401851,0.264257640710501
