"","run","cvauc","cvdev","cvcorr","intnull","intdev","residual_deviance","dev_exp","evauc","evresdev","evnulldev","evdev"
"1","999",0.83167,1.03370092932115,0.573910314710989,1.36739585197843,0.24403681068249,0.413495996861877,0.697603297345383,0.833333333333333,0.987126091457499,1.34602333401851,0.266635230972956
