"","independent_value","pdp_value","run","variable"
"1",0,0.287396850370916,"891","logEstDis"
"2",0.106296651468487,0.285477921333396,"891","logEstDis"
"3",0.212593302936974,0.285477921333396,"891","logEstDis"
"4",0.318889954405461,0.280021840822256,"891","logEstDis"
"5",0.425186605873949,0.27844872683135,"891","logEstDis"
"6",0.531483257342436,0.27844872683135,"891","logEstDis"
"7",0.637779908810923,0.27671413990029,"891","logEstDis"
"8",0.74407656027941,0.274524268182515,"891","logEstDis"
"9",0.850373211747897,0.274524268182515,"891","logEstDis"
"10",0.956669863216384,0.274524268182515,"891","logEstDis"
"11",1.06296651468487,0.274524268182515,"891","logEstDis"
"12",1.16926316615336,0.272866937846009,"891","logEstDis"
"13",1.27555981762185,0.272866937846009,"891","logEstDis"
"14",1.38185646909033,0.272866937846009,"891","logEstDis"
"15",1.48815312055882,0.270293081081059,"891","logEstDis"
"16",1.59444977202731,0.270293081081059,"891","logEstDis"
"17",1.70074642349579,0.270293081081059,"891","logEstDis"
"18",1.80704307496428,0.270293081081059,"891","logEstDis"
"19",1.91333972643277,0.270293081081059,"891","logEstDis"
"20",2.01963637790126,0.270293081081059,"891","logEstDis"
"21",2.12593302936974,0.270293081081059,"891","logEstDis"
"22",2.23222968083823,0.273220970508944,"891","logEstDis"
"23",2.33852633230672,0.273220970508944,"891","logEstDis"
"24",2.4448229837752,0.274254936804322,"891","logEstDis"
"25",2.55111963524369,0.274254936804322,"891","logEstDis"
"26",2.65741628671218,0.281909451984315,"891","logEstDis"
"27",2.76371293818067,0.294152640791898,"891","logEstDis"
"28",2.87000958964915,0.294152640791898,"891","logEstDis"
"29",2.97630624111764,0.294152640791898,"891","logEstDis"
"30",3.08260289258613,0.295235084783109,"891","logEstDis"
"31",3.18889954405461,0.297301606722859,"891","logEstDis"
"32",3.2951961955231,0.324437646181527,"891","logEstDis"
"33",3.40149284699159,0.33695470255325,"891","logEstDis"
"34",3.50778949846008,0.33695470255325,"891","logEstDis"
"35",3.61408614992856,0.337869556049128,"891","logEstDis"
"36",3.72038280139705,0.337869556049128,"891","logEstDis"
"37",3.82667945286554,0.336797831162888,"891","logEstDis"
"38",3.93297610433402,0.339937201282564,"891","logEstDis"
"39",4.03927275580251,0.342350342941481,"891","logEstDis"
"40",4.145569407271,0.339055310460109,"891","logEstDis"
"41",4.25186605873948,0.337146541221292,"891","logEstDis"
"42",4.35816271020797,0.341773086227608,"891","logEstDis"
"43",4.46445936167646,0.342116297908034,"891","logEstDis"
"44",4.57075601314495,0.335525108032062,"891","logEstDis"
"45",4.67705266461343,0.334221631488156,"891","logEstDis"
"46",4.78334931608192,0.346876812087812,"891","logEstDis"
"47",4.88964596755041,0.355600021932121,"891","logEstDis"
"48",4.9959426190189,0.376427663093647,"891","logEstDis"
"49",5.10223927048738,0.378557433505333,"891","logEstDis"
"50",5.20853592195587,0.386071203310024,"891","logEstDis"
"51",5.31483257342436,0.389335006770563,"891","logEstDis"
"52",5.42112922489284,0.388652899965207,"891","logEstDis"
"53",5.52742587636133,0.365737438829176,"891","logEstDis"
"54",5.63372252782982,0.364826171071081,"891","logEstDis"
"55",5.74001917929831,0.282172373743997,"891","logEstDis"
"56",5.84631583076679,0.289665587950515,"891","logEstDis"
"57",5.95261248223528,0.279077971411145,"891","logEstDis"
"58",6.05890913370377,0.240989940690237,"891","logEstDis"
"59",6.16520578517225,0.175314806999679,"891","logEstDis"
"60",6.27150243664074,0.183230139736551,"891","logEstDis"
"61",6.37779908810923,0.183574385847626,"891","logEstDis"
"62",6.48409573957771,0.204781765789255,"891","logEstDis"
"63",6.5903923910462,0.230753731517402,"891","logEstDis"
"64",6.69668904251469,0.248532200443129,"891","logEstDis"
"65",6.80298569398318,0.240796156448927,"891","logEstDis"
"66",6.90928234545166,0.225437745204473,"891","logEstDis"
"67",7.01557899692015,0.229988337336799,"891","logEstDis"
"68",7.12187564838864,0.22662535598922,"891","logEstDis"
"69",7.22817229985712,0.22576174943347,"891","logEstDis"
"70",7.33446895132561,0.22576174943347,"891","logEstDis"
"71",7.4407656027941,0.226592052708414,"891","logEstDis"
"72",7.54706225426259,0.226592052708414,"891","logEstDis"
"73",7.65335890573107,0.226592052708414,"891","logEstDis"
"74",7.75965555719956,0.224093784972706,"891","logEstDis"
"75",7.86595220866805,0.224093784972706,"891","logEstDis"
"76",7.97224886013653,0.224093784972706,"891","logEstDis"
"77",8.07854551160502,0.224093784972706,"891","logEstDis"
"78",8.18484216307351,0.224093784972706,"891","logEstDis"
"79",8.291138814542,0.224093784972706,"891","logEstDis"
"80",8.39743546601048,0.224093784972706,"891","logEstDis"
"81",8.50373211747897,0.224093784972706,"891","logEstDis"
"82",8.61002876894746,0.224093784972706,"891","logEstDis"
"83",8.71632542041595,0.224093784972706,"891","logEstDis"
"84",8.82262207188443,0.224093784972706,"891","logEstDis"
"85",8.92891872335292,0.224093784972706,"891","logEstDis"
"86",9.03521537482141,0.224093784972706,"891","logEstDis"
"87",9.14151202628989,0.224093784972706,"891","logEstDis"
"88",9.24780867775838,0.224093784972706,"891","logEstDis"
"89",9.35410532922687,0.224093784972706,"891","logEstDis"
"90",9.46040198069536,0.224093784972706,"891","logEstDis"
"91",9.56669863216384,0.224093784972706,"891","logEstDis"
"92",9.67299528363233,0.224093784972706,"891","logEstDis"
"93",9.77929193510082,0.224093784972706,"891","logEstDis"
"94",9.8855885865693,0.224093784972706,"891","logEstDis"
"95",9.99188523803779,0.224093784972706,"891","logEstDis"
"96",10.0981818895063,0.224093784972706,"891","logEstDis"
