"","independent_value","pdp_value","run","variable"
"1",0,0.108617867445427,"893","logMang"
"2",0.0842289650310777,0.108617867445427,"893","logMang"
"3",0.168457930062155,0.108617867445427,"893","logMang"
"4",0.252686895093233,0.108617867445427,"893","logMang"
"5",0.336915860124311,0.108617867445427,"893","logMang"
"6",0.421144825155389,0.108617867445427,"893","logMang"
"7",0.505373790186466,0.108617867445427,"893","logMang"
"8",0.589602755217544,0.108617867445427,"893","logMang"
"9",0.673831720248622,0.108617867445427,"893","logMang"
"10",0.758060685279699,0.108617867445427,"893","logMang"
"11",0.842289650310777,0.108617867445427,"893","logMang"
"12",0.926518615341855,0.108617867445427,"893","logMang"
"13",1.01074758037293,0.108617867445427,"893","logMang"
"14",1.09497654540401,0.108617867445427,"893","logMang"
"15",1.17920551043509,0.108617867445427,"893","logMang"
"16",1.26343447546617,0.108617867445427,"893","logMang"
"17",1.34766344049724,0.108617867445427,"893","logMang"
"18",1.43189240552832,0.108617867445427,"893","logMang"
"19",1.5161213705594,0.108617867445427,"893","logMang"
"20",1.60035033559048,0.108617867445427,"893","logMang"
"21",1.68457930062155,0.108109355133396,"893","logMang"
"22",1.76880826565263,0.104766568211643,"893","logMang"
"23",1.85303723068371,0.104766568211643,"893","logMang"
"24",1.93726619571479,0.104210353139856,"893","logMang"
"25",2.02149516074587,0.102920677747786,"893","logMang"
"26",2.10572412577694,0.103232126672245,"893","logMang"
"27",2.18995309080802,0.102373043269295,"893","logMang"
"28",2.2741820558391,0.102373043269295,"893","logMang"
"29",2.35841102087018,0.102373043269295,"893","logMang"
"30",2.44263998590125,0.102373043269295,"893","logMang"
"31",2.52686895093233,0.10588014394122,"893","logMang"
"32",2.61109791596341,0.10588014394122,"893","logMang"
"33",2.69532688099449,0.109180887277962,"893","logMang"
"34",2.77955584602556,0.109180887277962,"893","logMang"
"35",2.86378481105664,0.109561950696444,"893","logMang"
"36",2.94801377608772,0.109561950696444,"893","logMang"
"37",3.0322427411188,0.103772310346567,"893","logMang"
"38",3.11647170614988,0.103772310346567,"893","logMang"
"39",3.20070067118095,0.1034815940891,"893","logMang"
"40",3.28492963621203,0.106553674119211,"893","logMang"
"41",3.36915860124311,0.122629843364902,"893","logMang"
"42",3.45338756627419,0.123848574648874,"893","logMang"
"43",3.53761653130526,0.126355066658781,"893","logMang"
"44",3.62184549633634,0.12706858616504,"893","logMang"
"45",3.70607446136742,0.130839833332414,"893","logMang"
"46",3.7903034263985,0.15808770261255,"893","logMang"
"47",3.87453239142958,0.15808770261255,"893","logMang"
"48",3.95876135646065,0.18032025108556,"893","logMang"
"49",4.04299032149173,0.179591856297068,"893","logMang"
"50",4.12721928652281,0.176223572512745,"893","logMang"
"51",4.21144825155389,0.183519875445361,"893","logMang"
"52",4.29567721658496,0.18052356418688,"893","logMang"
"53",4.37990618161604,0.180553841690649,"893","logMang"
"54",4.46413514664712,0.184851068886545,"893","logMang"
"55",4.5483641116782,0.1848617693236,"893","logMang"
"56",4.63259307670928,0.1897742765256,"893","logMang"
"57",4.71682204174035,0.234067985062132,"893","logMang"
"58",4.80105100677143,0.242538342572911,"893","logMang"
"59",4.88527997180251,0.311974820052123,"893","logMang"
"60",4.96950893683359,0.321787489516734,"893","logMang"
"61",5.05373790186466,0.329038920568795,"893","logMang"
"62",5.13796686689574,0.318780594026382,"893","logMang"
"63",5.22219583192682,0.316310308538188,"893","logMang"
"64",5.3064247969579,0.306914914373463,"893","logMang"
"65",5.39065376198897,0.306171581852297,"893","logMang"
"66",5.47488272702005,0.30622462489625,"893","logMang"
"67",5.55911169205113,0.31217301453977,"893","logMang"
"68",5.64334065708221,0.325447350670261,"893","logMang"
"69",5.72756962211329,0.325622203790937,"893","logMang"
"70",5.81179858714436,0.324440236877472,"893","logMang"
"71",5.89602755217544,0.328252551807559,"893","logMang"
"72",5.98025651720652,0.315498063897097,"893","logMang"
"73",6.0644854822376,0.315713518031763,"893","logMang"
"74",6.14871444726867,0.308587809782305,"893","logMang"
"75",6.23294341229975,0.313420157758915,"893","logMang"
"76",6.31717237733083,0.308369947178991,"893","logMang"
"77",6.40140134236191,0.302655001893485,"893","logMang"
"78",6.48563030739299,0.310095592507993,"893","logMang"
"79",6.56985927242406,0.319220743918026,"893","logMang"
"80",6.65408823745514,0.396903873215055,"893","logMang"
"81",6.73831720248622,0.41677081997766,"893","logMang"
"82",6.8225461675173,0.424303593055165,"893","logMang"
"83",6.90677513254837,0.581122928499405,"893","logMang"
"84",6.99100409757945,0.682380653766183,"893","logMang"
"85",7.07523306261053,0.721899800903202,"893","logMang"
"86",7.15946202764161,0.708597647776762,"893","logMang"
"87",7.24369099267268,0.697417722387716,"893","logMang"
"88",7.32791995770376,0.696499215476105,"893","logMang"
"89",7.41214892273484,0.695366375113727,"893","logMang"
"90",7.49637788776592,0.695366375113727,"893","logMang"
"91",7.580606852797,0.695366375113727,"893","logMang"
"92",7.66483581782807,0.695366375113727,"893","logMang"
"93",7.74906478285915,0.695366375113727,"893","logMang"
"94",7.83329374789023,0.695366375113727,"893","logMang"
"95",7.91752271292131,0.695366375113727,"893","logMang"
"96",8.00175167795238,0.695366375113727,"893","logMang"
"97",8.08598064298346,0.695366375113727,"893","logMang"
"98",8.17020960801454,0.695366375113727,"893","logMang"
"99",8.25443857304562,0.695366375113727,"893","logMang"
"100",8.3386675380767,0.695366375113727,"893","logMang"
"101",8.42289650310777,0.695366375113727,"893","logMang"
"102",8.50712546813885,0.695366375113727,"893","logMang"
